date,change,changeOverTime,changePercent,close,high,label,low,open,unadjustedVolume,volume,vwap
2014-06-18,1.3098,0.19974207433952282,0.731,180.3853,180.491,"Jun 18, 14",178.6803,179.0755,105266767,105266767,179.4741
2014-06-19,-0.657182,0.19537103916506057,-0.364,179.7281,180.7024,"Jun 19, 14",179.9671,180.5461,85928920,85928920,0.0
2014-06-20,1.2345,0.20358169486024272,0.687,180.9626,181.1139,"Jun 20, 14",180.7409,181.0457,100587108,100587108,181.0382
2014-06-23,-0.055414,0.20321256453129774,-0.031,180.9071,181.0642,"Jun 23, 14",180.5747,180.9903,70611486,70611486,180.8621
2014-06-24,-1.0898,0.19596430809013962,-0.602,179.8173,181.4798,"Jun 24, 14",179.6142,180.5839,96236917,96236917,183.4752
2014-06-25,0.812735,0.20137023838503157,0.452,180.6301,180.8157,"Jun 25, 14",179.4017,179.4017,82781912,82781912,180.2144
2014-06-26,-0.1293,0.20051026448354348,-0.072,180.5008,180.6763,"Jun 26, 14",179.2909,180.6578,84311822,84311822,180.1212
2014-06-27,0.350956,0.2028440993020444,0.194,180.8517,180.9071,"Jun 27, 14",179.9882,180.0759,71453616,71453616,180.5139
2014-06-30,-0.092361,0.20223021228651966,-0.051,180.7594,181.1704,"Jun 30, 14",180.5839,180.7409,70504228,70504228,180.886
2014-07-01,1.2099,0.210276588357829,0.669,181.9692,182.5234,"Jul 1, 14",181.138,181.1934,90470121,90470121,181.9824
2014-07-02,0.184711,0.21150569258826207,0.102,182.154,182.3848,"Jul 2, 14",181.9046,181.9877,52474832,52474832,182.112
2014-07-03,0.895854,0.21746365562734207,0.492,183.0498,183.1329,"Jul 3, 14",182.5326,182.6711,52938832,52938832,184.4599
2014-07-07,-0.637257,0.21322564039123829,-0.348,182.4126,182.8466,"Jul 7, 14",182.1447,182.6989,61696447,61696447,182.7622
2014-07-08,-1.1729,0.2054240210065087,-0.643,181.2396,182.1447,"Jul 8, 14",180.7963,182.0801,108142552,108142552,182.1017
2014-07-09,0.812733,0.21082995130140067,0.448,182.0524,182.214,"Jul 9, 14",181.3043,181.6922,72992322,72992322,181.775
2014-07-10,-0.720378,0.20603857312172522,-0.396,181.332,181.8122,"Jul 10, 14",180.1498,180.2976,99040407,99040407,181.0796
2014-07-11,0.249363,0.20769666665336473,0.138,181.5813,181.7106,"Jul 11, 14",180.8148,181.2212,64243410,64243410,181.2687
2014-07-14,0.914323,0.2137783382351181,0.504,182.4957,182.7358,"Jul 14, 14",182.3479,182.5049,58657919,58657919,182.5371
2014-07-15,-0.341717,0.21150569258826207,-0.187,182.154,182.9575,"Jul 15, 14",181.3505,182.6065,111346230,111346230,182.1765
2014-07-16,0.674201,0.21598979471032925,0.37,182.8282,183.1052,"Jul 16, 14",182.3294,182.9667,80073242,80073242,182.7767
2014-07-17,-2.078,0.20216835801518296,-1.137,180.7501,182.9575,"Jul 17, 14",180.4915,182.2639,145398459,145398459,181.7193
2014-07-18,1.847,0.2144534144222877,1.022,182.5972,182.782,"Jul 18, 14",181.2396,181.3412,124330419,124330419,182.0493
2014-07-21,-0.341623,0.21218076877543188,-0.187,182.2555,182.4033,"Jul 21, 14",181.4151,182.0247,67591618,67591618,181.9703
2014-07-22,0.79426,0.21746365562734207,0.436,183.0498,183.3823,"Jul 22, 14",182.745,182.8743,67677602,67677602,183.1154
2014-07-23,0.406368,0.22016662077478796,0.222,183.4562,183.6501,"Jul 23, 14",182.9575,183.3223,65611830,65611830,183.4045
2014-07-24,0.009235,0.22022780994643285,0.005,183.4654,183.8441,"Jul 24, 14",183.2807,183.6317,56888093,56888093,183.5636
2014-07-25,-0.85891,0.2145152686936246,-0.468,182.6065,183.1052,"Jul 25, 14",182.2463,182.9482,76837257,76837257,182.6505
2014-07-28,0.073884,0.21500677736585935,0.04,182.6804,182.9482,"Jul 28, 14",181.5906,182.6434,69258785,69258785,182.3365
2014-07-29,-0.785027,0.2097857447852859,-0.43,181.8954,183.2807,"Jul 29, 14",181.8677,183.0221,80466351,80466351,182.5609
2014-07-30,0.027709,0.20996997739991255,0.015,181.9231,182.782,"Jul 30, 14",181.1657,182.5419,104222452,104222452,181.8997
2014-07-31,-3.5927,0.18607494077287248,-1.975,178.3304,180.8148,"Jul 31, 14",178.2196,180.6578,183479441,183479441,179.3235
2014-08-01,-0.544903,0.1824508125522936,-0.306,177.7855,178.9492,"Aug 1, 14",176.9266,177.8409,189260864,189260864,177.9217
2014-08-04,1.2838,0.1909893623955295,0.722,179.0693,179.4479,"Aug 4, 14",177.3699,178.1272,91340487,91340487,178.4064
2014-08-05,-1.7363,0.17944123644693108,-0.97,177.333,178.8014,"Aug 5, 14",176.6865,178.3396,152690379,152690379,177.6973
2014-08-06,0.055414,0.17980970167618424,0.031,177.3884,178.1457,"Aug 6, 14",176.4741,176.5018,94818317,94818317,177.4825
2014-08-07,-0.960504,0.17342141913651438,-0.541,176.4279,178.3674,"Aug 7, 14",175.9846,178.1873,135733421,135733421,177.0121
2014-08-08,2.0411,0.18699610384600546,1.157,178.4689,178.589,"Aug 8, 14",176.354,176.825,117014384,117014384,177.5232
2014-08-11,0.512576,0.1904054048661355,0.287,178.9815,179.7804,"Aug 11, 14",178.903,179.1385,74543691,74543691,179.2862
2014-08-12,-0.24474,0.18877790592031837,-0.137,178.7368,179.3094,"Aug 12, 14",178.1919,178.8107,73631640,73631640,178.721
2014-08-13,1.2099,0.19682428199162771,0.677,179.9466,180.1498,"Aug 13, 14",179.1339,179.4387,68926041,68926041,179.7563
2014-08-14,0.849675,0.20247563407279123,0.472,180.7963,180.7963,"Aug 14, 14",180.0759,180.2422,57370793,57370793,180.4903
2014-08-15,-0.036945,0.20223021228651966,-0.02,180.7594,181.6183,"Aug 15, 14",179.4572,181.452,139950669,139950669,180.5314
2014-08-18,1.5146,0.2123038122184135,0.838,182.274,182.3571,"Aug 18, 14",181.6552,181.7568,75424360,75424360,182.1353
2014-08-19,0.951269,0.21863090558643844,0.522,183.2253,183.3638,"Aug 19, 14",182.3503,182.7173,59134709,59134709,183.0414
2014-08-20,0.489486,0.22188656857776415,0.267,183.7148,183.9364,"Aug 20, 14",182.939,182.9759,72762541,72762541,183.4649
2014-08-21,0.535667,0.2254488425270065,0.292,184.2504,184.4906,"Aug 21, 14",183.724,183.8718,67790690,67790690,184.176
2014-08-22,-0.286302,0.22354466210940366,-0.155,183.9641,184.4259,"Aug 22, 14",183.5485,184.1027,76107359,76107359,184.0336
2014-08-25,0.932795,0.22974871203444683,0.507,184.8969,185.2616,"Aug 25, 14",183.9274,184.8415,63855022,63855022,184.8695
2014-08-26,0.120063,0.23054749676429004,0.065,185.017,185.4695,"Aug 26, 14",184.9708,185.017,47298324,47298324,185.1813
2014-08-27,-0.073883,0.23005598809205507,-0.04,184.9431,185.2386,"Aug 27, 14",184.6568,185.1093,47873708,47873708,184.9636
2014-08-28,-0.101595,0.22938024680519367,-0.055,184.8415,184.9616,"Aug 28, 14",184.1488,184.3336,58330373,58330373,184.6359
2014-08-29,0.526433,0.23288133158279095,0.285,185.3679,185.3864,"Aug 29, 14",184.546,185.1278,65906598,65906598,185.1263
2014-09-02,-0.092359,0.23226744456726622,-0.05,185.2756,185.6312,"Sep 2, 14",184.5829,185.6081,72425793,72425793,185.1488
2014-09-03,-0.101592,0.2315917032804048,-0.055,185.174,186.0144,"Sep 3, 14",184.9154,185.9867,57461742,57461742,185.4229
2014-09-04,-0.26774,0.22981123140547532,-0.145,184.9063,186.1714,"Sep 4, 14",184.3982,185.488,85236442,85236442,185.3594
2014-09-05,0.831112,0.23533887494396546,0.449,185.7374,185.8113,"Sep 5, 14",184.1673,184.8692,102176784,102176784,185.1015
2014-09-08,-0.480249,0.23214440112428464,-0.259,185.2571,185.8297,"Sep 8, 14",184.7122,185.5619,64145745,64145745,185.2861
2014-09-09,-1.1729,0.22434344683924684,-0.633,184.0842,185.2202,"Sep 9, 14",183.7055,185.0909,88590876,88590876,184.4777
2014-09-10,0.692671,0.2289505924042956,0.376,184.7769,184.8969,"Sep 10, 14",183.5762,184.1858,67251103,67251103,184.3062
2014-09-11,0.212419,0.23036326414966335,0.115,184.9893,185.017,"Sep 11, 14",183.8995,184.038,66823558,66823558,184.5401
2014-09-12,-1.0806,0.22317619688015047,-0.584,183.9087,184.823,"Sep 12, 14",183.3823,184.8046,117478516,117478516,184.0265
2014-09-15,-0.137611,0.22226101970424345,-0.075,183.7711,184.0842,"Sep 15, 14",183.216,183.9364,76401421,76401421,183.6477
2014-09-16,1.3844,0.231468659837423,0.753,185.1555,185.488,"Sep 16, 14",183.3269,183.4285,116200722,116200722,184.7135
2014-09-17,0.249364,0.23312741846875432,0.135,185.4049,186.2638,"Sep 17, 14",184.4813,185.4234,151265896,151265896,185.4563
2014-09-18,0.988208,0.23969993362305084,0.533,186.3931,186.4208,"Sep 18, 14",185.7281,185.9683,94990300,94990300,186.1887
2014-09-19,-0.167696,0.23858456143991433,-0.09,186.2254,187.3379,"Sep 19, 14",185.845,186.9863,121649147,121649147,186.5295
2014-09-22,-1.4382,0.22901909767255027,-0.772,184.7872,185.9285,"Sep 22, 14",184.3975,185.9006,125552758,125552758,184.9281
2014-09-23,-1.0578,0.2219836731327659,-0.572,183.7294,184.8893,"Sep 23, 14",183.6737,184.1191,111393319,111393319,184.2632
2014-09-24,1.4382,0.23154913690012996,0.783,185.1676,185.2882,"Sep 24, 14",183.2747,183.7572,107275635,107275635,184.4121
2014-09-25,-2.9878,0.21167728830874466,-1.614,182.1798,184.6944,"Sep 25, 14",182.1149,184.6851,150300028,150300028,182.9051
2014-09-26,1.4475,0.22130460634744542,0.795,183.6273,184.082,"Sep 26, 14",182.2541,182.5139,103546740,103546740,183.0502
2014-09-29,-0.334038,0.21908317337685743,-0.182,183.2933,183.6181,"Sep 29, 14",181.9108,182.0499,95111605,95111605,182.9071
2014-09-30,-0.482495,0.21587406736395723,-0.263,182.8108,183.9985,"Sep 30, 14",182.4304,183.4325,131302082,131302082,183.1212
2014-10-01,-2.4774,0.1993968875994824,-1.355,180.3334,182.5788,"Oct 1, 14",179.9251,182.5139,177797862,177797862,181.0282
2014-10-02,0.027832,0.19958178531380072,0.015,180.3612,180.9875,"Oct 2, 14",178.4776,180.1756,157285182,157285182,179.9522
2014-10-03,1.9857,0.21278866989373046,1.101,182.3469,182.7366,"Oct 3, 14",181.0107,181.5674,121568769,121568769,182.1328
2014-10-06,-0.213412,0.21136934715144456,-0.117,182.1335,183.349,"Oct 6, 14",181.4765,183.1077,104778335,104778335,182.3791
2014-10-07,-2.8115,0.19267006931668995,-1.544,179.322,181.6046,"Oct 7, 14",179.2849,181.1963,147913498,147913498,180.526
2014-10-08,3.1362,0.21352892585069586,1.749,182.4582,182.718,"Oct 8, 14",178.4869,179.424,186461453,186461453,180.5639
2014-10-09,-3.6187,0.18946096330378956,-1.983,178.8395,182.4211,"Oct 9, 14",178.691,182.1706,210704601,210704601,180.0784
2014-10-10,-2.0413,0.17588361819553142,-1.141,176.7981,179.6839,"Oct 10, 14",176.7518,178.7931,221908954,221908954,178.2355
2014-10-13,-2.9044,0.156567127846793,-1.643,173.8938,177.3642,"Oct 13, 14",173.7918,176.7239,230938833,230938833,175.8722
2014-10-14,0.269178,0.1583575762170993,0.155,174.163,176.1301,"Oct 14, 14",173.5506,174.831,215846527,215846527,174.7814
2014-10-15,-1.1784,0.15052004144901285,-0.677,172.9846,174.1574,"Oct 15, 14",168.7998,171.8062,380714598,380714598,171.4158
2014-10-16,-0.148461,0.14953236840670045,-0.086,172.8361,174.0516,"Oct 16, 14",169.6999,169.8576,270391488,270391488,172.3008
2014-10-17,2.0413,0.16310904841526697,1.181,174.8774,176.0651,"Oct 17, 14",174.0887,174.831,214624921,214624921,175.0692
2014-10-20,1.698,0.17440310628160063,0.971,176.5755,176.7146,"Oct 20, 14",174.5063,174.6084,130010813,130010813,175.8244
2014-10-21,3.4981,0.19766895860020464,1.981,180.0736,180.1942,"Oct 21, 14",177.6704,177.8559,154948579,154948579,179.1169
2014-10-22,-1.2805,0.18915235704679786,-0.711,178.7931,180.853,"Oct 22, 14",178.7189,180.4354,151822409,151822409,179.8144
2014-10-23,2.0784,0.2029757890410194,1.162,180.8715,182.0499,"Oct 23, 14",180.2499,180.5839,154944169,154944169,181.1203
2014-10-24,1.3918,0.21223331165108336,0.77,182.2634,182.319,"Oct 24, 14",180.4633,181.1685,117927286,117927286,181.6003
2014-10-27,-0.250527,0.21056657182345065,-0.137,182.0128,182.2819,"Oct 27, 14",180.9643,181.6138,82953689,82953689,181.7207
2014-10-28,2.0877,0.2244525231887007,1.147,184.1006,184.1098,"Oct 28, 14",182.5417,182.6252,106735936,106735936,183.2726
2014-10-29,-0.278363,0.2226008856467497,-0.151,183.8222,184.7594,"Oct 29, 14",182.6067,184.2305,142557417,142557417,183.7419
2014-10-30,1.1784,0.23043842041483598,0.641,185.0006,185.5295,"Oct 30, 14",183.1634,183.3211,113329976,113329976,184.4282
2014-10-31,2.1156,0.24450926949440452,1.144,187.1162,187.2646,"Oct 31, 14",186.2904,187.2275,146902554,146902554,186.8293
2014-11-03,0.102064,0.2451876711800332,0.055,187.2182,187.8492,"Nov 3, 14",186.7868,187.3574,93734143,93734143,187.2731
2014-11-04,-0.649515,0.24086784868183903,-0.347,186.5687,187.0605,"Nov 4, 14",185.6316,186.7172,93342777,93342777,186.4552
2014-11-05,1.1784,0.2487053834499253,0.632,187.7471,187.9791,"Nov 5, 14",186.9213,187.9327,91708574,91708574,187.4818
2014-11-06,0.751581,0.25370427273344015,0.4,188.4987,188.6008,"Nov 6, 14",187.0976,187.7935,107089076,107089076,188.0475
2014-11-07,0.176295,0.25487684349007084,0.094,188.675,188.9162,"Nov 7, 14",187.9977,188.5358,89539712,89539712,188.5086
2014-11-10,0.593845,0.25882620545993645,0.315,189.2688,189.3245,"Nov 10, 14",188.4802,188.7214,66318964,66318964,188.9935
2014-11-11,0.180936,0.2600300359020815,0.096,189.4498,189.575,"Nov 11, 14",188.9626,189.3384,54499375,54499375,189.2547
2014-11-12,-0.199493,0.25870316201695487,-0.105,189.2503,189.5101,"Nov 12, 14",188.6472,188.6843,90120295,90120295,189.1717
2014-11-13,0.213413,0.26012248475924055,0.113,189.4637,190.0575,"Nov 13, 14",188.5544,189.4173,85357918,85357918,189.3636
2014-11-14,0.046391,0.26043109101623246,0.024,189.5101,189.7421,"Nov 14, 14",189.0276,189.3987,80417514,80417514,189.4008
2014-11-17,0.120625,0.26123320124453453,0.064,189.6307,189.8256,"Nov 17, 14",188.9626,189.1482,80440954,80440954,189.4652
2014-11-18,1.0949,0.2685153777699739,0.577,190.7256,191.0689,"Nov 18, 14",189.6957,189.6957,76068107,76068107,190.5649
2014-11-19,-0.306203,0.2664788425137044,-0.161,190.4194,190.7256,"Nov 19, 14",189.5658,190.5029,82373009,82373009,190.1657
2014-11-20,0.33404,0.2687009405839842,0.175,190.7535,190.8741,"Nov 20, 14",189.4544,189.5287,72840326,72840326,190.4795
2014-11-21,1.0207,0.27548894803842155,0.535,191.7741,192.8546,"Nov 21, 14",191.1246,192.6649,142327285,142327285,191.9079
2014-11-24,0.538168,0.2790685145796504,0.281,192.3123,192.4329,"Nov 24, 14",191.9875,192.2288,65880759,65880759,192.2143
2014-11-25,-0.139179,0.27814269580867484,-0.072,192.1731,192.8041,"Nov 25, 14",191.8855,192.5721,79108301,79108301,192.327
2014-11-26,0.491775,0.28141365609291175,0.256,192.6649,192.7762,"Nov 26, 14",192.0989,192.3401,62167832,62167832,192.4355
2014-11-28,-0.408267,0.27869805405132175,-0.212,192.2566,192.8783,"Nov 28, 14",191.9875,192.5257,57890088,57890088,192.4408
2014-12-01,-1.3361,0.2698116570692782,-0.695,190.9205,191.6442,"Dec 1, 14",190.5679,191.5143,103968354,103968354,191.8803
2014-12-02,1.2294,0.2779883926801789,0.644,192.1499,192.3865,"Dec 2, 14",190.9409,190.9669,74507192,74507192,191.8021
2014-12-03,0.74694,0.28295668737787105,0.389,192.8969,193.1381,"Dec 3, 14",192.1638,192.3494,68951968,68951968,192.6855
2014-12-04,-0.21341,0.28153669953589355,-0.111,192.6834,193.2448,"Dec 4, 14",191.7927,192.5721,91316591,91316591,192.5688
2014-12-05,0.315479,0.2836350890634997,0.164,192.9989,193.435,"Dec 5, 14",192.5814,192.8783,91025470,91025470,192.9416
2014-12-08,-1.2898,0.27505729833844805,-0.668,191.7092,193.1103,"Dec 8, 14",191.0782,192.5535,108588152,108588152,192.0454
2014-12-09,-0.129901,0.27419333383880906,-0.068,191.5793,191.6999,"Dec 9, 14",189.2039,189.6307,125180054,125180054,190.4536
2014-12-10,-3.0712,0.2537667921044687,-1.603,188.5081,191.1246,"Dec 10, 14",188.2946,191.0597,159856394,159856394,189.5158
2014-12-11,0.955624,0.26012248475924055,0.507,189.4637,191.3195,"Dec 11, 14",189.0183,189.1761,159012805,159012805,190.3008
2014-12-12,-3.062,0.23975713219654504,-1.616,186.4017,189.1195,"Dec 12, 14",186.3646,188.0255,202330191,202330191,187.7179
2014-12-15,-1.2805,0.23124053064313807,-0.687,185.1212,187.9234,"Dec 15, 14",184.4439,187.4131,189965750,189965750,185.9254
2014-12-16,-1.4846,0.22136646061878212,-0.802,183.6366,187.7982,"Dec 16, 14",183.5902,184.2583,259543848,259543848,185.3981
2014-12-17,3.6002,0.2453113797227066,1.96,187.2368,187.7471,"Dec 17, 14",183.9892,184.1284,253910092,253910092,185.9857
2014-12-18,4.6301,0.27610616055240517,2.473,191.8669,197.6105,"Dec 18, 14",189.2132,189.974,257633887,257633887,190.5032
2014-12-19,0.81639,0.28153603443620173,0.425,192.6833,193.439,"Dec 19, 14",191.8351,192.5993,245084590,245084590,192.5781
2014-12-22,0.886352,0.2874314781042532,0.46,193.5697,193.5697,"Dec 22, 14",192.6273,192.8979,148318934,148318934,193.1188
2014-12-23,0.26124,0.289168718499216,0.135,193.8309,194.2787,"Dec 23, 14",193.5035,194.2228,122167931,122167931,193.9977
2014-12-24,0.018657,0.2892924270418894,0.01,193.8495,194.3814,"Dec 24, 14",193.8029,194.0828,42963399,42963399,194.1603
2014-12-26,0.625113,0.29345063031497803,0.322,194.4747,194.8572,"Dec 26, 14",194.2974,194.3534,57326703,57326703,194.6345
2014-12-29,0.261241,0.2951878707099407,0.134,194.7359,194.9692,"Dec 29, 14",194.1948,194.2694,79643948,79643948,194.7499
2014-12-30,-1.045,0.28823757893070595,-0.537,193.6909,194.4094,"Dec 30, 14",193.607,194.2601,73540761,73540761,193.9951
2014-12-31,-1.922,0.2754550279541401,-0.992,191.769,194.2414,"Dec 31, 14",191.629,194.0548,130333829,130333829,192.983
2015-01-02,-0.10263,0.27477197057066893,-0.054,191.6663,193.0192,"Jan 2, 15",190.5001,192.5527,121465865,121465865,191.6251
2015-01-05,-3.4614,0.25175020983895285,-1.806,188.2049,190.6774,"Jan 5, 15",187.8597,190.4907,169632646,169632646,188.8342
2015-01-06,-1.7727,0.23995998760254175,-0.942,186.4322,189.1379,"Jan 6, 15",185.5319,188.5501,209151408,209151408,187.1531
2015-01-07,2.3232,0.25541158364227223,1.246,188.7554,189.1379,"Jan 7, 15",187.4212,187.925,125346709,125346709,188.3794
2015-01-08,3.3495,0.2776884327191804,1.775,192.1048,192.3474,"Jan 8, 15",190.3228,190.3415,147217784,147217784,191.6952
2015-01-09,-1.5395,0.267449888063722,-0.801,190.5654,192.59,"Jan 9, 15",189.875,192.5713,158567288,158567288,190.8475
2015-01-12,-1.4928,0.2575212798646389,-0.783,189.0726,190.8919,"Jan 12, 15",188.3915,190.7147,144396067,144396067,189.1282
2015-01-13,-0.531811,0.25398427970368476,-0.281,188.5408,191.713,"Jan 13, 15",187.076,190.4441,214553306,214553306,189.2849
2015-01-14,-1.1383,0.2464134499120074,-0.604,187.4025,187.6264,"Jan 14, 15",185.2659,186.2736,192991092,192991092,186.7215
2015-01-15,-1.7168,0.2349950184033085,-0.916,185.6857,188.4755,"Jan 15, 15",185.5552,188.1209,176613906,176613906,186.5607
2015-01-16,2.4352,0.2511915260978469,1.311,188.1209,188.2982,"Jan 16, 15",185.2473,185.4525,211879605,211879605,186.9708
2015-01-20,0.396528,0.2538293114754972,0.211,188.5175,189.1379,"Jan 20, 15",186.7587,188.8393,130991069,130991069,187.9304
2015-01-21,0.956324,0.26018965982811176,0.507,189.4738,190.0149,"Jan 21, 15",187.4772,187.9996,122942707,122942707,189.0253
2015-01-22,2.8177,0.27892950874406575,1.487,192.2914,192.4407,"Jan 22, 15",188.774,190.3228,174356029,174356029,191.0157
2015-01-23,-1.0543,0.27191736269349415,-0.548,191.2371,192.2914,"Jan 23, 15",191.0879,192.0022,117516753,117516753,191.7267
2015-01-26,0.447842,0.27489634421303416,0.234,191.685,191.7876,"Jan 26, 15",190.1922,190.9946,92009711,92009711,191.2003
2015-01-27,-2.5284,0.2580799636057449,-1.319,189.1566,190.4441,"Jan 27, 15",188.2236,189.3711,134044598,134044598,189.3267
2015-01-28,-2.4258,0.24194597528223502,-1.282,186.7308,190.6027,"Jan 28, 15",186.5162,190.4907,168514312,168514312,188.6029
2015-01-29,1.7262,0.25342692616196244,0.924,188.457,188.746,"Jan 29, 15",185.3686,186.9547,173585424,173585424,186.8841
2015-01-30,-2.37,0.23766406346647298,-1.258,186.087,188.6247,"Jan 30, 15",185.7884,187.1319,197729724,197729724,187.0955
2015-02-02,2.3045,0.25299128586383823,1.238,188.3915,188.4941,"Feb 2, 15",184.6035,186.6468,163106969,163106969,186.4782
2015-02-03,2.7244,0.2711112618670414,1.446,191.1159,191.1252,"Feb 3, 15",188.9793,189.3991,124212881,124212881,190.1134
2015-02-04,-0.72774,0.2662706663101733,-0.381,190.3881,191.6197,"Feb 4, 15",189.875,190.2575,134306728,134306728,190.6708
2015-02-05,1.922,0.279053882386431,1.01,192.3101,192.478,"Feb 5, 15",191.0505,191.1345,97953181,97953181,191.9284
2015-02-06,-0.531808,0.2755168822254768,-0.277,191.7783,193.3551,"Feb 6, 15",191.1905,192.7206,125672026,125672026,192.4012
2015-02-09,-0.858363,0.26980766647112747,-0.448,190.9199,191.8623,"Feb 9, 15",190.4581,191.0505,87219016,87219016,191.2343
2015-02-10,2.0339,0.28333579420219307,1.065,192.9539,193.2431,"Feb 10, 15",190.9667,192.0862,96164183,96164183,192.1888
2015-02-11,0.111962,0.28408004075730914,0.058,193.0658,193.551,"Feb 11, 15",192.0395,192.7673,91087785,91087785,192.8236
2015-02-12,1.8567,0.2964289467348262,0.962,194.9225,194.9878,"Feb 12, 15",193.1057,193.9615,97545949,97545949,194.4855
2015-02-13,0.802381,0.30176570666177155,0.412,195.7249,195.7809,"Feb 13, 15",194.7732,195.0625,93670430,93670430,195.348
2015-02-17,0.307894,0.3038135486128017,0.157,196.0328,196.2287,"Feb 17, 15",195.0904,195.3703,76968199,76968199,195.7311
2015-02-18,0.018657,0.3039372571554751,0.01,196.0514,196.1354,"Feb 18, 15",195.3145,195.6129,80652941,80652941,195.7555
2015-02-19,-0.13995,0.3030067826866569,-0.071,195.9115,196.322,"Feb 19, 15",195.2211,195.3797,91462491,91462491,195.8527
2015-02-20,1.1746,0.31081904366645513,0.6,197.0861,197.171,"Feb 20, 15",194.7452,195.445,140896392,140896392,196.175
2015-02-23,-0.02799,0.3106328157527532,-0.014,197.0581,197.0591,"Feb 23, 15",196.378,196.8072,74411054,74411054,196.782
2015-02-24,0.560732,0.31436269482432727,0.285,197.6189,197.8428,"Feb 24, 15",196.6392,196.9751,72472263,72472263,197.3752
2015-02-25,-0.167938,0.3132453273421153,-0.085,197.4509,198.0201,"Feb 25, 15",197.0684,197.4789,73061687,73061687,197.4856
2015-02-26,-0.23325,0.3116943148608546,-0.118,197.2177,197.5256,"Feb 26, 15",196.5366,197.3483,72697868,72697868,197.1372
2015-02-27,-0.671761,0.30722617513139044,-0.341,196.5459,197.4043,"Feb 27, 15",196.4899,197.1057,108075972,108075972,196.9137
2015-03-02,1.2409,0.31547939720684737,0.631,197.7868,197.8521,"Mar 2, 15",196.6019,196.6579,87491428,87491428,197.4148
2015-03-03,-0.81171,0.3100807830085652,-0.41,196.9751,197.8465,"Mar 3, 15",196.0048,197.3017,110325809,110325809,196.7594
2015-03-04,-0.830275,0.3045584602676096,-0.422,196.1448,196.3873,"Mar 4, 15",195.0531,196.3033,114497192,114497192,195.8659
2015-03-05,0.214493,0.30598509910650507,0.109,196.3593,196.6765,"Mar 5, 15",195.7902,196.5086,76872957,76872957,196.3446
2015-03-06,-2.7617,0.2876170409182633,-1.406,193.5976,195.8742,"Mar 6, 15",193.2244,195.389,188127982,188127982,194.2813
2015-03-09,0.802381,0.2929538008452088,0.414,194.4,194.8012,"Mar 9, 15",193.6405,193.8216,89818893,89818893,194.2713
2015-03-10,-3.1535,0.27197988206452267,-1.622,191.2465,192.9539,"Mar 10, 15",191.1998,192.8606,157121263,157121263,191.9366
2015-03-11,-0.447841,0.2690009005449827,-0.234,190.7986,191.7316,"Mar 11, 15",190.7053,191.5357,110145718,110145718,191.2028
2015-03-12,2.4258,0.2851348888684926,1.271,193.2244,193.2944,"Mar 12, 15",191.4517,191.5077,93993523,93993523,192.6826
2015-03-13,-1.1875,0.27723683002845306,-0.615,192.0369,194.0024,"Mar 13, 15",190.8733,192.9166,162410893,162410893,191.75
2015-03-16,2.5684,0.2943192505124594,1.337,194.6053,194.7079,"Mar 16, 15",192.0713,192.8606,136099192,136099192,194.0271
2015-03-17,-0.57846,0.2904716487954381,-0.297,194.0268,194.456,"Mar 17, 15",193.1125,193.7749,94510422,94510422,193.8317
2015-03-18,2.3325,0.30598509910650507,1.202,196.3593,197.1151,"Mar 18, 15",192.7766,193.495,228808524,228808524,195.2166
2015-03-19,-0.895676,0.3000278011671171,-0.456,195.4636,196.3684,"Mar 19, 15",195.0251,195.8928,117917302,117917302,195.5796
2015-03-20,1.7251,0.3115021010499263,0.883,197.1888,197.7605,"Mar 20, 15",196.3269,196.5328,177715081,177715081,197.2223
2015-03-23,-0.384239,0.30894612293436663,-0.195,196.8045,197.8448,"Mar 23, 15",196.8045,197.1982,71784536,71784536,197.3479
2015-03-24,-1.1059,0.3015914505425219,-0.562,195.6987,197.1794,"Mar 24, 15",195.6237,196.664,77805321,77805321,196.3606
2015-03-25,-2.8677,0.2825183866809796,-1.465,192.831,196.1954,"Mar 25, 15",192.7841,195.933,159521708,159521708,194.1103
2015-03-26,-0.459212,0.27946424889626714,-0.238,192.3718,193.4026,"Mar 26, 15",191.294,192.0812,153067241,153067241,192.3877
2015-03-27,0.440468,0.28239334793892257,0.229,192.8122,193.009,"Mar 27, 15",192.025,192.2406,118938966,118938966,192.6552
2015-03-30,2.3523,0.29803848798896476,1.22,195.1645,195.5019,"Mar 30, 15",193.9556,193.9743,96180365,96180365,194.9692
2015-03-31,-1.7056,0.2866945476457467,-0.874,193.4589,195.0239,"Mar 31, 15",193.3933,194.2367,126768703,126768703,194.1171
2015-04-01,-0.684133,0.2821439355545003,-0.354,192.7747,193.4495,"Apr 1, 15",191.6595,193.4214,137303584,137303584,192.4934
2015-04-02,0.688818,0.286725807331261,0.357,193.4636,193.9743,"Apr 2, 15",192.4936,192.6998,86900906,86900906,193.4303
2015-04-06,1.3073,0.2954206556020683,0.676,194.7709,195.3519,"Apr 6, 15",192.3155,192.4655,114368155,114368155,194.4836
2015-04-07,-0.515443,0.2919927317905682,-0.265,194.2555,195.6425,"Apr 7, 15",194.218,194.7943,81236337,81236337,195.0797
2015-04-08,0.65133,0.2963245260832147,0.335,194.9068,195.4082,"Apr 8, 15",194.068,194.5085,89351939,89351939,194.8206
2015-04-09,0.866879,0.3020902753113664,0.445,195.7737,196.0361,"Apr 9, 15",194.1711,194.724,85548854,85548854,195.1857
